txn_id,txn_ts,student_id,item_id,item_name,category,qty,unit_price,discount_pct,payment_method
T0003594,2025-07-18 13:39:58,S1353,I02,Samosa,Snacks,4,16.01,0,Cash
T0003595,2025-07-18 08:02:13,S1047,I04,Cold Coffee,Beverages,6,61.87,0,Card
T0003596,2025-07-18 14:19:08,S1256,I06,Poha,Breakfast,1,31.6,0,UPI
T0003597,2025-07-18 08:27:46,S1089,I02,Samosa,Snacks,3,14.05,0,UPI
T0003598,2025-07-18 13:11:20,S1108,I05,Cutting Chai,Beverages,1,9.84,0,Card
T0003599,2025-07-18 08:45:29,S1372,I01,Veg Puff,Snacks,1,26.84,0,Cash
T0003600,2025-07-18 19:54:32,S1388,I04,Cold Coffee,Beverages,1,62.82,15,Cash
T0003601,2025-07-18 17:49:45,S1214,I04,Cold Coffee,Beverages,1,61.95,0,Cash
T0003601,2025-07-18 17:49:45,S1095,I01,Veg Puff,Snacks,1,26.08,0,Card
T0003602,2025-07-18 12:43:46,S1232,I04,Cold Coffee,Beverages,2,60.93,0,Cash
T0003603,2025-07-18 18:17:52,S1301,I03,Masala Sandwich,Sandwiches,1,48.82,0,UPI
T0003604,2025-07-18 14:03:52,S1289,I04,Cold Coffee,Beverages,1,62.3,15,Cash
T0003605,2025-07-18 09:34:11,S1342,I01,Veg Puff,Snacks,1,26.57,0,UPI
T0003606,2025-07-18 14:40:36,S1235,I06,Poha,Breakfast,1,30.91,25,Cash
T0003607,2025-07-18 08:49:41,S1276,I02,Samosa,Snacks,2,16.67,0,Card
T0003608,2025-07-18 14:17:54,S1277,I02,Samosa,Snacks,1,17.0,0,Cash
T0003609,2025-07-18 12:36:25,S1127,I03,Masala Sandwich,Sandwiches,2,50.07,0,Card
T0003610,2025-07-18 14:50:01,S1261,I02,Samosa,Snacks,3,17.37,5,UPI
T0003611,2025-07-18 13:21:19,S1042,I04,Cold Coffee,Beverages,1,61.86,0,Cash
T0003611,2025-07-18 13:21:19,S1111,I05,Cutting Chai,Beverages,1,9.66,0,Card
T0003612,2025-07-18 08:56:46,S1033,I05,Cutting Chai,Beverages,2,9.97,0,Cash
T0003613,2025-07-18 08:31:13,S1388,I06,Poha,Breakfast,1,31.65,0,Card
T0003613,2025-07-18 08:31:13,S1206,I03,Masala Sandwich,Sandwiches,2,49.65,0,Card
T0003614,2025-07-18 13:26:56,S1068,I04,Cold Coffee,Beverages,2,62.18,0,UPI
T0003614,2025-07-18 13:26:56,S1061,I02,Samosa,Snacks,1,15.53,0,UPI
T0003615,2025-07-18 09:22:43,S1277,I06,Poha,Breakfast,2,32.63,0,Cash
T0003616,2025-07-18 14:30:03,S1169,I06,Poha,Breakfast,5,31.25,0,Cash
T0003617,2025-07-18 13:19:21,S1249,I06,Poha,Breakfast,1,32.45,10,UPI
T0003618,2025-07-18 18:03:09,S1184,I01,Veg Puff,Snacks,1,26.33,5,Card
T0003619,2025-07-18 14:44:51,S1304,I05,Cutting Chai,Beverages,4,9.6,0,UPI
T0003620,2025-07-18 14:26:41,S1373,I05,Cutting Chai,Beverages,1,9.48,0,Card
T0003620,2025-07-18 14:26:41,S1358,I04,Cold Coffee,Beverages,2,61.42,0,UPI
T0003621,2025-07-18 13:32:17,S1188,I06,Poha,Breakfast,2,31.43,0,Card
T0003622,2025-07-18 12:58:59,S1353,I02,Samosa,Snacks,2,16.31,0,Card
T0003622,2025-07-18 12:58:59,S1074,I01,Veg Puff,Snacks,1,27.32,0,UPI
T0003623,2025-07-18 14:20:07,S1311,I05,Cutting Chai,Beverages,1,11.06,0,Card
T0003624,2025-07-18 09:06:42,S1154,I05,Cutting Chai,Beverages,2,9.94,0,Cash
T0003625,2025-07-18 12:38:41,S1235,I01,Veg Puff,Snacks,2,25.65,10,UPI
T0003626,2025-07-18 17:19:35,S1071,I02,Samosa,Snacks,2,17.28,5,Card
T0003627,2025-07-18 12:32:12,S1176,I04,Cold Coffee,Beverages,2,62.56,0,UPI
T0003628,2025-07-18 18:24:14,S1082,I05,Cutting Chai,Beverages,4,10.05,0,UPI
T0003629,2025-07-18 08:56:08,S1036,I02,Samosa,Snacks,2,15.83,0,Card
T0003630,2025-07-18 13:43:34,S1015,I01,Veg Puff,Snacks,1,26.72,0,Card
T0003631,2025-07-18 08:17:10,S1217,I03,Masala Sandwich,Sandwiches,2,50.7,0,Card
T0003631,2025-07-18 08:17:10,S1332,I01,Veg Puff,Snacks,2,26.18,0,Cash
T0003632,2025-07-18 17:25:31,S1173,I04,Cold Coffee,Beverages,1,61.52,0,UPI
T0003633,2025-07-18 14:56:42,S1317,I02,Samosa,Snacks,2,15.91,0,UPI
T0003634,2025-07-18 09:29:50,S1054,I06,Poha,Breakfast,1,31.65,0,UPI
T0003635,2025-07-18 08:38:01,S1283,I04,Cold Coffee,Beverages,3,61.78,15,UPI
T0003636,2025-07-18 09:40:00,S1014,I02,Samosa,Snacks,2,15.81,0,Cash
T0003636,2025-07-18 09:40:00,S1233,I03,Masala Sandwich,Sandwiches,1,50.51,0,Card
T0003637,2025-07-18 17:08:36,S1384,I05,Cutting Chai,Beverages,2,9.1,0,Card
T0003637,2025-07-18 17:08:36,S1053,I06,Poha,Breakfast,2,33.07,0,Card
T0003638,2025-07-18 17:13:00,S1144,I03,Masala Sandwich,Sandwiches,1,49.53,0,Cash
T0003639,2025-07-18 13:40:22,S1180,I06,Poha,Breakfast,1,31.72,0,Card
T0003639,2025-07-18 13:40:22,S1038,I01,Veg Puff,Snacks,2,25.67,0,Card
T0003640,2025-07-18 13:33:40,S1370,I05,Cutting Chai,Beverages,2,9.49,0,UPI
T0003641,2025-07-18 12:54:30,S1163,I04,Cold Coffee,Beverages,1,60.91,0,Cash
T0003642,2025-07-18 13:02:48,S1042,I01,Veg Puff,Snacks,1,25.86,0,UPI
T0003642,2025-07-18 13:02:48,S1067,I02,Samosa,Snacks,1,15.75,0,Cash
T0003643,2025-07-18 17:39:10,S1291,I02,Samosa,Snacks,1,16.08,0,Cash
T0003643,2025-07-18 17:39:10,S1209,I06,Poha,Breakfast,1,32.15,15,UPI
T0003644,2025-07-18 12:34:17,S1137,I03,Masala Sandwich,Sandwiches,2,50.49,0,UPI
T0003645,2025-07-18 18:03:09,S1104,I02,Samosa,Snacks,1,16.12,15,UPI
T0003646,2025-07-18 08:12:26,S1212,I06,Poha,Breakfast,1,32.26,0,UPI
T0003647,2025-07-18 09:23:07,S1327,I03,Masala Sandwich,Sandwiches,1,50.31,0,UPI
T0003647,2025-07-18 09:23:07,S1256,I06,Poha,Breakfast,1,32.05,15,Cash
T0003648,2025-07-18 17:45:54,S1176,I03,Masala Sandwich,Sandwiches,1,51.0,0,UPI
T0003648,2025-07-18 17:45:54,S1199,I01,Veg Puff,Snacks,1,27.0,0,Cash
T0003649,2025-07-18 12:19:48,S1315,I04,Cold Coffee,Beverages,1,63.07,0,UPI
T0003649,2025-07-18 12:19:48,S1340,I02,Samosa,Snacks,1,14.9,0,UPI
T0003650,2025-07-18 19:20:41,S1144,I01,Veg Puff,Snacks,1,25.39,0,UPI
T0003651,2025-07-18 17:30:34,S1250,I02,Samosa,Snacks,1,16.27,0,Cash
T0003652,2025-07-18 12:10:06,S1087,I01,Veg Puff,Snacks,1,25.44,0,Card
T0003653,2025-07-18 09:43:44,S1046,I04,Cold Coffee,Beverages,3,60.84,10,Card
T0003654,2025-07-18 12:01:21,S1353,I05,Cutting Chai,Beverages,1,9.86,0,Card
T0003654,2025-07-18 12:01:21,S1180,I03,Masala Sandwich,Sandwiches,2,50.36,15,Cash
T0003655,2025-07-18 19:08:23,S1115,I03,Masala Sandwich,Sandwiches,1,51.44,0,UPI
T0003656,2025-07-18 13:32:52,S1237,I03,Masala Sandwich,Sandwiches,1,48.73,0,UPI
T0003657,2025-07-18 08:45:17,S1365,I06,Poha,Breakfast,3,31.08,0,Card
T0003657,2025-07-18 08:45:17,S1074,I02,Samosa,Snacks,2,16.26,0,Cash
T0003658,2025-07-18 13:28:11,S1351,I03,Masala Sandwich,Sandwiches,3,49.65,0,Card
T0003658,2025-07-18 13:28:11,S1193,I04,Cold Coffee,Beverages,2,61.63,0,Cash
T0003659,2025-07-18 14:18:10,S1079,I03,Masala Sandwich,Sandwiches,1,49.79,0,UPI
T0003659,2025-07-18 14:18:10,S1169,I06,Poha,Breakfast,1,32.42,0,Card
T0003660,2025-07-18 17:00:18,S1079,I03,Masala Sandwich,Sandwiches,2,48.62,0,Cash
T0003660,2025-07-18 17:00:18,S1165,I04,Cold Coffee,Beverages,2,62.53,0,UPI
T0003661,2025-07-18 08:09:06,S1144,I03,Masala Sandwich,Sandwiches,1,49.94,0,Card
T0003662,2025-07-18 17:12:49,S1161,I04,Cold Coffee,Beverages,1,62.5,10,Card
T0003663,2025-07-18 09:34:49,S1122,I01,Veg Puff,Snacks,2,25.81,0,Card
T0003663,2025-07-18 09:34:49,S1248,I04,Cold Coffee,Beverages,2,61.58,0,UPI
T0003664,2025-07-18 19:07:37,S1116,I02,Samosa,Snacks,2,15.58,0,UPI
T0003665,2025-07-18 18:55:11,S1193,I03,Masala Sandwich,Sandwiches,2,50.79,15,Card
T0003666,2025-07-18 18:30:54,S1365,I05,Cutting Chai,Beverages,1,9.62,0,Cash
T0003666,2025-07-18 18:30:54,S1080,I06,Poha,Breakfast,3,31.5,15,Cash
T0003667,2025-07-18 09:02:21,S1187,I03,Masala Sandwich,Sandwiches,1,50.74,15,Cash
T0003667,2025-07-18 09:02:21,S1324,I01,Veg Puff,Snacks,2,26.05,0,Card
T0003668,2025-07-18 13:24:48,S1149,I04,Cold Coffee,Beverages,1,62.14,10,Card
T0003668,2025-07-18 13:24:48,S1261,I01,Veg Puff,Snacks,3,25.85,0,Cash
T0003669,2025-07-19 17:43:04,S1207,I03,Masala Sandwich,Sandwiches,1,50.21,0,Card
T0003670,2025-07-19 19:06:43,S1016,I06,Poha,Breakfast,1,31.53,0,Card
T0003671,2025-07-19 18:33:36,S1043,I05,Cutting Chai,Beverages,3,10.91,5,Cash
T0003671,2025-07-19 18:33:36,S1088,I03,Masala Sandwich,Sandwiches,2,49.69,0,Cash
T0003672,2025-07-19 19:55:34,S1148,I01,Veg Puff,Snacks,3,25.76,0,Card
T0003673,2025-07-19 08:45:51,S1083,I05,Cutting Chai,Beverages,1,10.01,10,UPI
T0003674,2025-07-19 09:01:09,S1384,I06,Poha,Breakfast,4,31.92,0,UPI
T0003674,2025-07-19 09:01:09,S1103,I02,Samosa,Snacks,2,16.4,0,UPI
T0003675,2025-07-19 08:25:56,S1290,I05,Cutting Chai,Beverages,2,8.81,0,Card
T0003675,2025-07-19 08:25:56,S1177,I01,Veg Puff,Snacks,1,26.08,0,Cash
T0003676,2025-07-19 09:35:59,S1048,I04,Cold Coffee,Beverages,1,62.37,0,Card
T0003677,2025-07-19 12:44:54,S1117,I01,Veg Puff,Snacks,1,25.95,0,Card
T0003677,2025-07-19 12:44:54,S1006,I05,Cutting Chai,Beverages,1,9.96,0,Cash
T0003678,2025-07-19 08:49:44,S1019,I06,Poha,Breakfast,2,31.81,0,UPI
T0003679,2025-07-19 13:51:56,S1238,I06,Poha,Breakfast,2,32.18,10,Cash
T0003680,2025-07-19 09:09:08,S1034,I03,Masala Sandwich,Sandwiches,1,49.12,0,UPI
T0003680,2025-07-19 09:09:08,S1396,I04,Cold Coffee,Beverages,3,61.21,0,UPI
T0003681,2025-07-19 17:00:16,S1341,I04,Cold Coffee,Beverages,6,62.2,0,UPI
T0003682,2025-07-19 12:12:22,S1072,I03,Masala Sandwich,Sandwiches,1,49.53,5,UPI
T0003683,2025-07-19 19:28:17,S1069,I02,Samosa,Snacks,1,15.29,10,Card
T0003683,2025-07-19 19:28:17,S1130,I05,Cutting Chai,Beverages,3,9.17,0,Card
T0003684,2025-07-19 13:56:14,S1014,I05,Cutting Chai,Beverages,1,9.66,0,UPI
T0003685,2025-07-19 13:42:00,S1013,I03,Masala Sandwich,Sandwiches,1,49.14,0,UPI
T0003685,2025-07-19 13:42:00,S1177,I01,Veg Puff,Snacks,1,25.41,0,UPI
T0003686,2025-07-19 12:03:11,S1180,I06,Poha,Breakfast,1,33.34,15,Card
T0003687,2025-07-19 09:54:25,S1141,I06,Poha,Breakfast,2,32.17,0,UPI
T0003687,2025-07-19 09:54:25,S1344,I02,Samosa,Snacks,1,16.09,0,Card
T0003688,2025-07-19 09:55:34,S1195,I03,Masala Sandwich,Sandwiches,4,48.97,0,Card
T0003689,2025-07-19 13:53:26,S1027,I05,Cutting Chai,Beverages,1,10.83,0,Card
T0003689,2025-07-19 13:53:26,S1303,I01,Veg Puff,Snacks,1,26.01,0,UPI
T0003690,2025-07-19 09:24:02,S1285,I04,Cold Coffee,Beverages,2,63.66,0,Cash
T0003691,2025-07-19 14:12:36,S1005,I02,Samosa,Snacks,1,15.6,5,UPI
T0003692,2025-07-19 13:28:05,S1114,I05,Cutting Chai,Beverages,1,11.46,0,Cash
T0003693,2025-07-19 14:15:52,S1141,I04,Cold Coffee,Beverages,2,62.75,10,Card
T0003693,2025-07-19 14:15:52,S1356,I01,Veg Puff,Snacks,2,26.09,0,Card
T0003694,2025-07-19 14:33:49,S1193,I03,Masala Sandwich,Sandwiches,1,50.67,0,Cash
T0003695,2025-07-19 14:06:04,S1128,I06,Poha,Breakfast,2,31.63,15,Cash
T0003696,2025-07-19 14:41:22,S1356,I06,Poha,Breakfast,1,31.72,0,UPI
T0003696,2025-07-19 14:41:22,S1134,I05,Cutting Chai,Beverages,4,10.55,0,Cash
T0003697,2025-07-19 17:29:21,S1119,I05,Cutting Chai,Beverages,3,9.44,0,Card
T0003698,2025-07-19 09:50:28,S1077,I04,Cold Coffee,Beverages,5,62.55,0,Card
T0003699,2025-07-19 19:18:00,S1165,I02,Samosa,Snacks,1,16.2,0,Card
T0003700,2025-07-19 17:44:44,S1392,I01,Veg Puff,Snacks,1,26.35,0,Card
T0003701,2025-07-19 17:32:30,S1200,I01,Veg Puff,Snacks,1,25.62,0,UPI
T0003701,2025-07-19 17:32:30,S1343,I06,Poha,Breakfast,1,32.62,10,Cash
T0003702,2025-07-19 08:31:03,S1276,I06,Poha,Breakfast,1,31.87,0,Card
T0003703,2025-07-19 13:26:35,S1300,I05,Cutting Chai,Beverages,1,8.99,0,Card
T0003704,2025-07-19 17:17:34,S1239,I05,Cutting Chai,Beverages,2,10.3,0,Cash
T0003705,2025-07-19 09:30:42,S1324,I02,Samosa,Snacks,1,15.58,0,Card
T0003706,2025-07-19 12:03:57,S1184,I06,Poha,Breakfast,1,32.13,0,UPI
T0003707,2025-07-19 13:06:22,S1373,I03,Masala Sandwich,Sandwiches,1,50.35,0,UPI
T0003708,2025-07-19 14:57:37,S1008,I05,Cutting Chai,Beverages,4,10.79,0,Cash
T0003708,2025-07-19 14:57:37,S1139,I03,Masala Sandwich,Sandwiches,1,50.6,0,UPI
T0003709,2025-07-19 13:32:01,S1216,I01,Veg Puff,Snacks,1,26.34,0,Cash
T0003710,2025-07-19 08:26:53,S1303,I06,Poha,Breakfast,1,32.24,0,Card
T0003711,2025-07-19 19:16:32,S1375,I04,Cold Coffee,Beverages,2,62.3,5,Card
T0003711,2025-07-19 19:16:32,S1099,I03,Masala Sandwich,Sandwiches,1,49.82,0,Cash
T0003712,2025-07-19 09:54:03,S1271,I05,Cutting Chai,Beverages,1,10.02,0,Cash
T0003712,2025-07-19 09:54:03,S1344,I06,Poha,Breakfast,2,32.87,0,Card
T0003713,2025-07-19 14:32:06,S1319,I06,Poha,Breakfast,1,32.59,0,Card
T0003714,2025-07-19 18:37:36,S1272,I05,Cutting Chai,Beverages,2,10.13,5,UPI
T0003715,2025-07-19 14:55:04,S1095,I06,Poha,Breakfast,3,32.23,0,Card
T0003716,2025-07-19 08:13:58,S1102,I04,Cold Coffee,Beverages,2,61.32,15,UPI
T0003717,2025-07-19 14:56:36,S1340,I02,Samosa,Snacks,3,16.28,0,Cash
T0003718,2025-07-19 14:51:10,S1358,I03,Masala Sandwich,Sandwiches,4,50.21,5,Card
T0003718,2025-07-19 14:51:10,S1193,I06,Poha,Breakfast,2,31.67,0,UPI
T0003719,2025-07-19 12:32:17,S1307,I06,Poha,Breakfast,2,31.63,0,Card
T0003720,2025-07-19 12:05:22,S1153,I03,Masala Sandwich,Sandwiches,2,48.99,0,Card
T0003721,2025-07-19 17:38:32,S1268,I02,Samosa,Snacks,1,15.69,0,Cash
T0003722,2025-07-19 08:13:49,S1001,I03,Masala Sandwich,Sandwiches,1,49.82,0,UPI
T0003722,2025-07-19 08:13:49,S1207,I01,Veg Puff,Snacks,1,26.18,0,UPI
T0003723,2025-07-19 12:52:31,S1385,I05,Cutting Chai,Beverages,3,9.57,0,Card
T0003724,2025-07-19 12:22:46,S1251,I03,Masala Sandwich,Sandwiches,6,50.76,0,UPI
T0003724,2025-07-19 12:22:46,S1188,I06,Poha,Breakfast,1,32.1,5,Cash
T0003725,2025-07-19 17:41:45,S1050,I02,Samosa,Snacks,1,16.14,0,Cash
T0003726,2025-07-19 12:18:23,S1209,I04,Cold Coffee,Beverages,1,62.33,0,Cash
T0003726,2025-07-19 12:18:23,S1338,I06,Poha,Breakfast,1,31.88,0,UPI
T0003727,2025-07-19 19:38:36,S1054,I01,Veg Puff,Snacks,1,25.45,0,Card
T0003728,2025-07-19 14:30:18,S1375,I03,Masala Sandwich,Sandwiches,3,49.65,0,Cash
T0003729,2025-07-19 08:43:13,S1367,I01,Veg Puff,Snacks,1,26.94,0,Cash
T0003729,2025-07-19 08:43:13,S1252,I06,Poha,Breakfast,4,32.07,0,UPI
T0003730,2025-07-19 09:51:12,S1195,I05,Cutting Chai,Beverages,1,8.82,0,Cash
T0003731,2025-07-19 09:10:52,S1036,I03,Masala Sandwich,Sandwiches,1,51.33,0,Cash
T0003731,2025-07-19 09:10:52,S1323,I02,Samosa,Snacks,1,16.7,0,UPI
T0003732,2025-07-19 14:17:34,S1336,I05,Cutting Chai,Beverages,2,10.95,0,UPI
T0003732,2025-07-19 14:17:34,S1070,I01,Veg Puff,Snacks,2,26.43,0,Card
T0003733,2025-07-19 13:45:07,S1144,I02,Samosa,Snacks,1,16.61,0,Cash
T0003734,2025-07-19 09:46:39,S1265,I01,Veg Puff,Snacks,4,25.63,0,UPI
T0003734,2025-07-19 09:46:39,S1176,I02,Samosa,Snacks,3,15.54,0,UPI
T0003735,2025-07-19 17:38:42,S1232,I06,Poha,Breakfast,2,32.41,0,Cash
T0003736,2025-07-19 13:09:46,S1253,I05,Cutting Chai,Beverages,2,9.09,0,UPI
T0003736,2025-07-19 13:09:46,S1082,I03,Masala Sandwich,Sandwiches,1,50.41,0,UPI
T0003737,2025-07-19 14:25:04,S1261,I05,Cutting Chai,Beverages,4,9.44,0,Cash
T0003738,2025-07-19 14:46:36,S1285,I02,Samosa,Snacks,1,15.81,0,Card
T0003739,2025-07-19 09:33:48,S1250,I06,Poha,Breakfast,2,32.68,0,Card
T0003739,2025-07-19 09:33:48,S1097,I01,Veg Puff,Snacks,2,26.28,0,Card
T0003740,2025-07-19 08:51:07,S1281,I05,Cutting Chai,Beverages,1,10.33,0,Cash
T0003741,2025-07-19 08:32:26,S1056,I02,Samosa,Snacks,1,15.52,0,Cash
T0003742,2025-07-19 18:14:05,S1317,I02,Samosa,Snacks,2,15.97,0,Cash
T0003743,2025-07-19 14:34:48,S1046,I06,Poha,Breakfast,6,31.74,0,UPI
T0003744,2025-07-19 14:03:00,S1294,I01,Veg Puff,Snacks,1,25.73,0,Cash
T0003744,2025-07-19 14:03:00,S1044,I03,Masala Sandwich,Sandwiches,1,49.89,0,Card
T0003745,2025-07-19 12:26:19,S1148,I05,Cutting Chai,Beverages,1,9.14,0,Cash
T0003746,2025-07-19 08:09:44,S1040,I02,Samosa,Snacks,1,15.56,0,Card
T0003746,2025-07-19 08:09:44,S1141,I05,Cutting Chai,Beverages,2,10.29,0,Cash
T0003747,2025-07-19 08:04:45,S1136,I06,Poha,Breakfast,1,32.16,0,Card
T0003748,2025-07-19 09:56:18,S1259,I06,Poha,Breakfast,1,31.7,0,UPI
T0003749,2025-07-19 19:04:40,S1290,I06,Poha,Breakfast,1,31.41,0,Card
T0003750,2025-07-19 12:48:11,S1002,I05,Cutting Chai,Beverages,2,10.25,0,Card
T0003751,2025-07-19 14:06:48,S1193,I01,Veg Puff,Snacks,4,25.83,0,Cash
T0003751,2025-07-19 14:06:48,S1387,I04,Cold Coffee,Beverages,1,62.55,0,UPI
T0003752,2025-07-19 08:26:17,S1045,I03,Masala Sandwich,Sandwiches,1,49.22,0,UPI
T0003752,2025-07-19 08:26:17,S1282,I05,Cutting Chai,Beverages,1,9.3,5,Cash
T0003753,2025-07-19 17:10:17,S1323,I04,Cold Coffee,Beverages,3,63.42,0,Cash
T0003754,2025-07-19 09:53:31,S1221,I01,Veg Puff,Snacks,3,25.68,0,Cash
T0003755,2025-07-19 08:26:09,S1109,I02,Samosa,Snacks,3,15.92,0,Card
T0003756,2025-07-19 12:10:14,S1011,I03,Masala Sandwich,Sandwiches,2,49.78,0,Card
T0003757,2025-07-19 09:20:44,S1203,I01,Veg Puff,Snacks,3,26.12,0,Cash
T0003758,2025-07-19 09:22:20,S1352,I02,Samosa,Snacks,1,15.98,5,Card
T0003759,2025-07-19 14:46:50,S1304,I01,Veg Puff,Snacks,1,26.22,10,UPI
T0003760,2025-07-19 14:20:30,S1221,I06,Poha,Breakfast,1,31.28,10,Cash
T0003760,2025-07-19 14:20:30,S1105,I03,Masala Sandwich,Sandwiches,1,50.36,0,UPI
T0003761,2025-07-19 14:02:15,S1184,I06,Poha,Breakfast,3,31.05,0,Card
T0003762,2025-07-19 19:01:02,S1381,I02,Samosa,Snacks,1,16.46,15,Card
T0003763,2025-07-19 18:05:46,S1336,I01,Veg Puff,Snacks,1,25.86,0,Card
T0003763,2025-07-19 18:05:46,S1192,I02,Samosa,Snacks,2,16.72,0,Cash
T0003764,2025-07-19 17:48:30,S1288,I04,Cold Coffee,Beverages,2,61.55,5,Card
T0003765,2025-07-19 12:52:32,S1212,I01,Veg Puff,Snacks,1,25.12,0,UPI
T0003765,2025-07-19 12:52:32,S1099,I06,Poha,Breakfast,1,32.27,10,UPI
T0003766,2025-07-19 09:58:21,S1295,I04,Cold Coffee,Beverages,1,61.5,0,UPI
T0003767,2025-07-19 13:36:55,S1263,I01,Veg Puff,Snacks,2,25.47,0,UPI
T0003768,2025-07-19 12:19:13,S1150,I03,Masala Sandwich,Sandwiches,1,50.23,10,UPI
T0003768,2025-07-19 12:19:13,S1385,I04,Cold Coffee,Beverages,2,62.25,0,Card
T0003769,2025-07-19 14:45:55,S1343,I05,Cutting Chai,Beverages,2,10.27,0,Card
T0003770,2025-07-19 13:55:51,S1134,I01,Veg Puff,Snacks,2,25.35,0,Cash
T0003771,2025-07-19 08:58:41,S1188,I03,Masala Sandwich,Sandwiches,2,50.16,0,Cash
T0003772,2025-07-19 14:17:16,S1156,I01,Veg Puff,Snacks,2,24.58,0,UPI
T0003773,2025-07-19 08:32:08,S1084,I01,Veg Puff,Snacks,1,25.77,0,UPI
T0003774,2025-07-19 09:56:28,S1163,I04,Cold Coffee,Beverages,5,62.85,0,Card
T0003775,2025-07-19 18:34:06,S1228,I02,Samosa,Snacks,2,17.35,15,Cash
T0003776,2025-07-19 08:21:51,S1205,I01,Veg Puff,Snacks,2,25.37,0,Card
T0003777,2025-07-19 08:07:25,S1128,I01,Veg Puff,Snacks,1,26.23,0,UPI
T0003777,2025-07-19 08:07:25,S1382,I06,Poha,Breakfast,1,32.79,15,Cash
T0003778,2025-07-19 14:57:24,S1179,I02,Samosa,Snacks,1,16.52,0,UPI
T0003778,2025-07-19 14:57:24,S1329,I03,Masala Sandwich,Sandwiches,1,49.97,0,Cash
T0003779,2025-07-19 12:00:29,S1306,I04,Cold Coffee,Beverages,2,60.75,0,Cash
T0003780,2025-07-19 14:17:26,S1278,I01,Veg Puff,Snacks,2,25.53,0,Cash
T0003781,2025-07-19 13:06:57,S1126,I05,Cutting Chai,Beverages,4,9.98,0,UPI
T0003782,2025-07-19 13:00:02,S1037,I03,Masala Sandwich,Sandwiches,2,49.8,0,Cash
T0003782,2025-07-19 13:00:02,S1332,I04,Cold Coffee,Beverages,1,61.86,0,Cash
T0003783,2025-07-19 13:51:14,S1092,I04,Cold Coffee,Beverages,1,62.72,0,UPI
T0003784,2025-07-19 08:46:15,S1117,I02,Samosa,Snacks,2,17.29,0,Cash
T0003785,2025-07-19 19:00:07,S1290,I06,Poha,Breakfast,1,31.14,15,UPI
T0003786,2025-07-19 13:11:18,S1105,I02,Samosa,Snacks,4,15.57,0,UPI
T0003787,2025-07-19 08:35:50,S1052,I01,Veg Puff,Snacks,1,26.92,0,Cash
T0003788,2025-07-19 18:46:25,S1255,I06,Poha,Breakfast,1,31.25,5,UPI
T0003789,2025-07-19 13:55:18,S1234,I01,Veg Puff,Snacks,3,26.32,15,Cash
T0003790,2025-07-19 12:28:18,S1137,I04,Cold Coffee,Beverages,5,62.27,10,Cash
T0003791,2025-07-19 12:48:41,S1141,I01,Veg Puff,Snacks,1,25.88,0,UPI
T0003791,2025-07-19 12:48:41,S1157,I02,Samosa,Snacks,1,14.73,5,UPI
T0003792,2025-07-19 08:33:13,S1250,I04,Cold Coffee,Beverages,3,62.96,0,Card
T0003793,2025-07-19 13:03:05,S1100,I02,Samosa,Snacks,1,15.58,5,Card
T0003793,2025-07-19 13:03:05,S1047,I01,Veg Puff,Snacks,3,25.93,25,Card
T0003794,2025-07-19 09:40:49,S1112,I04,Cold Coffee,Beverages,1,62.61,0,Card
T0003794,2025-07-19 09:40:49,S1398,I03,Masala Sandwich,Sandwiches,1,50.21,0,UPI
T0003795,2025-07-19 13:01:42,S1374,I01,Veg Puff,Snacks,1,26.49,15,Card
T0003796,2025-07-19 13:38:19,S1355,I01,Veg Puff,Snacks,1,25.84,0,Card
T0003797,2025-07-19 09:50:32,S1211,I01,Veg Puff,Snacks,2,25.56,0,UPI
T0003798,2025-07-19 09:32:18,S1283,I05,Cutting Chai,Beverages,1,9.56,0,Card
T0003798,2025-07-19 09:32:18,S1197,I04,Cold Coffee,Beverages,3,62.31,0,Cash
T0003799,2025-07-19 14:38:10,S1044,I02,Samosa,Snacks,3,16.02,0,UPI
T0003799,2025-07-19 14:38:10,S1145,I01,Veg Puff,Snacks,1,26.9,10,Cash
T0003800,2025-07-19 09:24:45,S1056,I04,Cold Coffee,Beverages,1,62.62,0,Cash
T0003801,2025-07-19 17:22:17,S1127,I04,Cold Coffee,Beverages,1,61.35,10,Cash
T0003802,2025-07-19 08:46:35,S1007,I01,Veg Puff,Snacks,2,25.33,0,Cash
T0003803,2025-07-19 13:43:25,S1008,I01,Veg Puff,Snacks,1,26.44,0,UPI
T0003803,2025-07-19 13:43:25,S1209,I05,Cutting Chai,Beverages,3,10.61,0,Cash
T0003804,2025-07-19 18:03:13,S1198,I06,Poha,Breakfast,1,31.41,0,Card
T0003805,2025-07-19 09:19:20,S1136,I01,Veg Puff,Snacks,3,24.83,0,Card
T0003805,2025-07-19 09:19:20,S1052,I02,Samosa,Snacks,2,16.11,0,UPI
T0003806,2025-07-19 09:36:26,S1230,I04,Cold Coffee,Beverages,3,61.61,0,Card
T0003806,2025-07-19 09:36:26,S1177,I02,Samosa,Snacks,1,15.89,0,Cash
T0003807,2025-07-19 13:56:10,S1327,I06,Poha,Breakfast,1,32.56,0,Cash
T0003808,2025-07-19 18:51:03,S1146,I02,Samosa,Snacks,3,17.03,5,Card
T0003809,2025-07-19 17:50:47,S1191,I04,Cold Coffee,Beverages,3,62.78,10,Cash
T0003810,2025-07-19 12:19:21,S1123,I05,Cutting Chai,Beverages,4,9.96,0,Card
