salary_id,employee_id,effective_date,end_date,currency,base_salary,bonus_pct,reason
6508,3932,2025-04-22,2025-07-06,INR,457622,0.0101,MERIT
6509,3932,2025-07-07,,USD,338847,0.1877,MERIT
6510,3933,2024-07-04,,INR,477988,0.0487,HIRE
6511,3934,2024-04-21,,USD,783910,0.0776,PROMOTION
6512,3935,2024-06-11,,USD,814026,0.0072,HIRE
6513,3936,2025-07-26,2025-08-05,USD,935369,0.0181,HIRE
6514,3936,2025-08-06,,USD,978399,0.0482,HIRE
6515,3937,2023-08-07,2024-01-22,USD,720877,0.0874,HIRE
6516,3937,2024-01-23,2025-02-02,USD,753419,0.0378,PROMOTION
6517,3937,2025-02-03,,INR,682650,0.0186,ADJUSTMENT
6518,3938,2024-04-23,,INR,673632,0.0031,HIRE
6519,3939,2025-01-09,2025-05-15,INR,3400916,0.0129,HIRE
6520,3939,2025-05-16,,INR,4408809,0.1544,PROMOTION
6521,3940,2021-01-17,2024-05-11,USD,538933,0.0608,MERIT
6522,3940,2024-05-12,,USD,406276,0.0401,MERIT
6523,3941,2016-02-16,,USD,1337439,0.0255,MERIT
6524,3942,2023-09-30,2025-07-06,INR,2214280,0.0738,PROMOTION
6525,3942,2025-07-07,,INR,2567615,0.0589,PROMOTION
6526,3943,2018-02-19,2023-06-20,USD,4480054,0.1796,HIRE
6527,3943,2023-06-21,,INR,4492625,0.105,MERIT
6528,3944,2022-08-21,,USD,4375047,0.0535,HIRE
6529,3945,2021-04-14,2023-03-19,INR,5809944,0.1345,PROMOTION
6530,3945,2023-03-20,2023-10-17,INR,6031741,0.1357,ADJUSTMENT
6531,3945,2023-10-18,,INR,6975321,0.0949,ADJUSTMENT
6532,3946,2020-08-06,2024-09-04,USD,365238,0.0223,HIRE
6533,3946,2024-09-05,,INR,328646,0.0091,PROMOTION
6534,3947,2021-10-20,2022-08-02,INR,6167474,0.0824,PROMOTION
6535,3947,2022-08-03,,USD,5148750,0.1373,HIRE
6536,3948,2024-05-09,,INR,5843010,0.1532,HIRE
6537,3949,2024-05-31,,INR,6539312,0.0835,MERIT
6538,3950,2025-05-26,,INR,636769,0.0797,MERIT
6539,3951,2020-06-13,2020-08-16,INR,2970619,0.0388,HIRE
6540,3951,2020-08-17,2023-10-07,USD,3172009,0.1093,PROMOTION
6541,3951,2023-10-08,,INR,2571658,0.1809,PROMOTION
6542,3952,2021-11-27,2025-01-29,INR,3356975,0.0277,HIRE
6543,3952,2025-01-30,,USD,4321551,0.0748,HIRE
6544,3953,2022-08-21,2024-11-17,USD,1352235,0.1943,ADJUSTMENT
6545,3953,2024-11-18,,INR,1041756,0.1398,PROMOTION
6546,3954,2021-10-25,2022-05-02,USD,6752725,0.1179,MERIT
6547,3954,2022-05-03,,INR,5719594,0.1136,PROMOTION
6548,3955,2019-08-17,,USD,341815,0.1734,MERIT
6549,3956,2024-02-26,,USD,533112,0.0175,ADJUSTMENT
6550,3957,2025-05-29,,USD,698209,0.0216,MERIT
6551,3958,2024-12-05,,INR,788246,0.19,ADJUSTMENT
6552,3959,2021-01-14,2022-07-22,INR,3936131,0.1707,ADJUSTMENT
6553,3959,2022-07-23,,USD,4041942,0.0618,MERIT
6554,3960,2025-03-13,,INR,2281457,0.1224,ADJUSTMENT
6555,3961,2021-04-01,2022-03-15,USD,4001838,0.1741,PROMOTION
6556,3961,2022-03-16,,INR,3859379,0.1663,ADJUSTMENT
6557,3962,2023-05-19,,USD,2611714,0.1664,ADJUSTMENT
6558,3963,2017-06-18,,USD,381877,0.1232,ADJUSTMENT
6559,3964,2021-09-07,2023-03-15,USD,1364386,0.0913,HIRE
6560,3964,2023-03-16,,USD,1120552,0.0091,ADJUSTMENT
6561,3965,2025-01-14,2025-01-17,INR,4935327,0.1355,HIRE
6562,3965,2025-01-18,,INR,4858493,0.0392,HIRE
6563,3966,2015-06-06,2023-10-12,INR,2928192,0.073,MERIT
6564,3966,2023-10-13,2025-08-04,INR,2512466,0.08,PROMOTION
6565,3966,2025-08-05,,USD,2212230,0.1124,ADJUSTMENT
6566,3967,2024-01-19,,USD,3631098,0.1136,PROMOTION
6567,3968,2025-05-17,,INR,683571,0.134,ADJUSTMENT
6568,3969,2023-06-28,2024-02-24,USD,1296770,0.1944,PROMOTION
6569,3969,2024-02-25,,INR,1159171,0.194,MERIT
6570,3970,2021-07-27,,INR,3062899,0.1924,ADJUSTMENT
6571,3971,2025-05-25,,INR,2365298,0.0931,MERIT
6572,3972,2023-07-29,,USD,5954979,0.0894,ADJUSTMENT
6573,3973,2021-04-28,,INR,3007291,0.1405,PROMOTION
6574,3974,2023-10-05,,INR,773961,0.1646,PROMOTION
6575,3975,2020-05-24,2020-10-17,INR,1143177,0.1008,MERIT
6576,3975,2020-10-18,,INR,1233515,0.1827,PROMOTION
6577,3976,2019-10-05,2023-08-08,USD,4613145,0.1332,ADJUSTMENT
6578,3976,2023-08-09,,USD,4697866,0.1848,ADJUSTMENT
6579,3977,2025-07-16,,INR,4210745,0.1845,PROMOTION
6580,3978,2016-03-16,2018-06-12,INR,447887,0.0382,MERIT
6581,3978,2018-06-13,,INR,384432,0.0582,PROMOTION
6582,3979,2020-08-10,2023-06-12,INR,346220,0.0815,MERIT
6583,3979,2023-06-13,,INR,528334,0.0388,PROMOTION
6584,3980,2024-02-25,,USD,1348925,0.074,MERIT
6585,3981,2023-08-18,,USD,4349191,0.0343,ADJUSTMENT
6586,3982,2022-11-01,2023-06-23,USD,4409360,0.114,PROMOTION
6587,3982,2023-06-24,,USD,3471276,0.045,PROMOTION
6588,3983,2020-01-24,,USD,877579,0.0945,ADJUSTMENT
6589,3984,2021-05-29,2024-08-08,USD,3133935,0.0487,PROMOTION
6590,3984,2024-08-09,,USD,2411619,0.0848,PROMOTION
6591,3985,2017-07-03,2020-06-18,INR,523059,0.0002,ADJUSTMENT
6592,3985,2020-06-19,2025-01-25,USD,436183,0.1295,HIRE
6593,3985,2025-01-26,,USD,351050,0.1358,PROMOTION
6594,3986,2025-05-01,,USD,363234,0.0915,PROMOTION
6595,3987,2025-03-03,,INR,1807039,0.0858,HIRE
6596,3988,2024-09-27,,INR,3740110,0.1393,MERIT
6597,3989,2023-10-18,2025-06-07,USD,3713639,0.0159,ADJUSTMENT
6598,3989,2025-06-08,,USD,3590864,0.1149,HIRE
6599,3990,2024-04-18,,USD,1082615,0.1732,ADJUSTMENT
6600,3991,2024-06-16,2024-11-13,INR,1533960,0.0666,MERIT
6601,3991,2024-11-14,2025-01-16,INR,2058893,0.1677,MERIT
6602,3991,2025-01-17,,INR,2111912,0.1475,MERIT
6603,3992,2025-04-02,,INR,2858960,0.0674,HIRE
6604,3993,2020-10-09,,USD,643220,0.0417,PROMOTION
6605,3994,2019-05-19,2023-08-26,USD,1701695,0.1485,ADJUSTMENT
6606,3994,2023-08-27,,USD,2120585,0.123,HIRE
6607,3995,2021-07-27,,USD,848046,0.1663,MERIT
6608,3996,2025-07-19,,INR,2902170,0.0237,MERIT
6609,3997,2017-12-11,,INR,2452123,0.014,PROMOTION
6610,3998,2023-04-05,,USD,2951481,0.0204,HIRE
6611,3999,2022-08-04,2025-05-15,INR,4519684,0.1352,PROMOTION
6612,3999,2025-05-16,,INR,5190868,0.0122,HIRE
6613,4000,2025-07-03,2025-07-06,USD,457764,0.1861,HIRE
6614,4000,2025-07-07,,INR,390886,0.0913,PROMOTION
6615,4001,2020-04-17,2022-02-17,INR,1078653,0.091,ADJUSTMENT
6616,4001,2022-02-18,,INR,1107906,0.1986,HIRE
6617,4002,2021-04-20,2022-01-29,USD,3764630,0.1661,PROMOTION
6618,4002,2022-01-30,2022-02-16,INR,4160965,0.0973,MERIT
6619,4002,2022-02-17,,INR,3962440,0.1141,PROMOTION
6620,4003,2018-01-11,,INR,694273,0.1904,MERIT
6621,4004,2024-06-17,,USD,2830132,0.073,PROMOTION
6622,4005,2019-11-18,2021-12-19,INR,356657,0.1136,MERIT
6623,4005,2021-12-20,,USD,400679,0.1803,HIRE
6624,4006,2022-01-19,2023-08-18,INR,1377031,0.1065,MERIT
6625,4006,2023-08-19,2024-04-20,USD,966800,0.1016,ADJUSTMENT
6626,4006,2024-04-21,,USD,1288064,0.0762,ADJUSTMENT
6627,4007,2017-04-29,,USD,789290,0.1087,PROMOTION
6628,4008,2018-05-28,,USD,2038228,0.1228,ADJUSTMENT
6629,4009,2020-12-13,2022-12-27,INR,3805584,0.1423,HIRE
6630,4009,2022-12-28,2025-05-06,USD,4424319,0.0284,MERIT
6631,4009,2025-05-07,,USD,3242277,0.1015,ADJUSTMENT
6632,4010,2019-01-10,2022-06-22,USD,6852822,0.1055,PROMOTION
6633,4010,2022-06-23,,USD,5153962,0.0245,MERIT
6634,4011,2025-06-11,,INR,2103096,0.1313,HIRE
6635,4012,2023-01-15,,INR,943262,0.0312,HIRE
6636,4013,2023-09-21,,USD,1424319,0.0763,PROMOTION
6637,4014,2020-06-21,2020-08-06,INR,555789,0.1174,PROMOTION
6638,4014,2020-08-07,,INR,491052,0.0915,PROMOTION
6639,4015,2021-05-11,,INR,1463499,0.0985,HIRE
6640,4016,2015-11-08,2019-04-18,USD,1813626,0.0406,MERIT
6641,4016,2019-04-19,2022-08-09,USD,2090664,0.1025,MERIT
6642,4016,2022-08-10,,USD,2149462,0.0731,MERIT
6643,4017,2024-11-04,,USD,5699846,0.0624,ADJUSTMENT
6644,4018,2023-01-15,2023-06-17,USD,2945045,0.0016,ADJUSTMENT
6645,4018,2023-06-18,2025-04-06,INR,2444258,0.1121,PROMOTION
6646,4018,2025-04-07,,USD,2721145,0.0722,ADJUSTMENT
6647,4019,2020-09-24,,USD,2078916,0.0548,MERIT
6648,4020,2025-06-19,2025-08-22,INR,518453,0.1388,PROMOTION
6649,4020,2025-08-23,,USD,469471,0.1092,PROMOTION
6650,4021,2022-12-04,2023-01-18,INR,6370499,0.1021,ADJUSTMENT
6651,4021,2023-01-19,,USD,5048658,0.1187,ADJUSTMENT
6652,4022,2021-12-11,,USD,4138398,0.1311,HIRE
6653,4023,2022-04-02,,INR,665598,0.0326,ADJUSTMENT
6654,4024,2019-03-26,,USD,3151854,0.2,ADJUSTMENT
6655,4025,2024-08-27,,INR,801054,0.1725,HIRE
6656,4026,2018-08-07,2020-06-21,USD,4312462,0.0112,PROMOTION
6657,4026,2020-06-22,2023-05-05,USD,3399245,0.0086,MERIT
6658,4026,2023-05-06,,INR,3826482,0.0174,PROMOTION
6659,4027,2022-01-03,,USD,3869924,0.0934,ADJUSTMENT
6660,4028,2024-11-28,,INR,2380734,0.1863,PROMOTION
6661,4029,2025-07-26,,INR,1444982,0.1166,HIRE
6662,4030,2022-11-18,,USD,3584410,0.0099,PROMOTION
6663,4031,2021-08-06,2025-03-25,USD,627759,0.0863,PROMOTION
6664,4031,2025-03-26,,INR,695451,0.154,MERIT
6665,4032,2022-05-15,,INR,1417875,0.1788,MERIT
6666,4033,2024-01-27,,INR,2728365,0.1019,MERIT
6667,4034,2022-09-27,,USD,1368337,0.1282,PROMOTION
6668,4035,2017-09-04,2024-04-30,INR,1334496,0.1594,PROMOTION
6669,4035,2024-05-01,,USD,1156358,0.0326,PROMOTION
6670,4036,2025-04-19,,INR,1105543,0.194,ADJUSTMENT
6671,4037,2024-06-29,2025-02-12,INR,332479,0.1725,HIRE
6672,4037,2025-02-13,2025-08-07,INR,457093,0.1868,PROMOTION
6673,4037,2025-08-08,,USD,485877,0.1745,ADJUSTMENT
6674,4038,2025-08-21,,INR,387621,0.1659,HIRE
6675,4039,2021-09-16,,USD,1475245,0.0236,PROMOTION
6676,4040,2025-04-27,2025-06-28,USD,4049807,0.1157,ADJUSTMENT
6677,4040,2025-06-29,,INR,3979472,0.1437,ADJUSTMENT
6678,4041,2022-05-10,,INR,1444035,0.0042,HIRE
6679,4042,2025-08-21,,INR,2108156,0.0661,MERIT
6680,4043,2020-07-23,,INR,5956630,0.1365,HIRE
6681,4044,2017-04-17,2020-09-12,INR,1865351,0.0925,ADJUSTMENT
6682,4044,2020-09-13,2025-04-18,INR,1501113,0.005,HIRE
6683,4044,2025-04-19,,INR,1578946,0.0486,MERIT
6684,4045,2017-09-07,,INR,626171,0.1135,HIRE
6685,4046,2019-09-07,2024-05-09,USD,2067537,0.0408,PROMOTION
6686,4046,2024-05-10,2025-03-05,USD,2132485,0.1838,ADJUSTMENT
6687,4046,2025-03-06,,INR,1899815,0.059,PROMOTION
6688,4047,2020-03-19,2022-02-12,INR,818318,0.0002,HIRE
6689,4047,2022-02-13,2023-05-01,USD,865664,0.0052,ADJUSTMENT
6690,4047,2023-05-02,,USD,662441,0.0726,ADJUSTMENT
6691,4048,2022-07-10,,USD,2183485,0.0775,PROMOTION
6692,4049,2023-09-18,2025-02-21,USD,3847420,0.026,PROMOTION
6693,4049,2025-02-22,,USD,3573839,0.1515,ADJUSTMENT
6694,4050,2023-01-19,2023-08-31,INR,2998753,0.1119,PROMOTION
6695,4050,2023-09-01,,USD,2896748,0.1178,HIRE
6696,4051,2025-07-10,,USD,3006629,0.013,HIRE
6697,4052,2025-06-17,,INR,1603854,0.1332,PROMOTION
6698,4053,2023-11-27,2025-07-07,INR,334345,0.0724,ADJUSTMENT
6699,4053,2025-07-08,,USD,589274,0.1601,ADJUSTMENT
6700,4054,2020-06-11,2024-04-13,USD,716646,0.1567,ADJUSTMENT
6701,4054,2024-04-14,,INR,652261,0.0214,MERIT
6702,4055,2021-12-31,,USD,2553758,0.172,MERIT
6703,4056,2020-06-19,2020-06-30,USD,6201063,0.1017,ADJUSTMENT
6704,4056,2020-07-01,,USD,6565310,0.0522,HIRE
6705,4057,2023-01-10,,INR,893487,0.1346,PROMOTION
6706,4058,2023-05-02,2024-04-19,USD,692422,0.0197,HIRE
6707,4058,2024-04-20,,USD,785297,0.0659,PROMOTION
6708,4059,2022-03-03,,USD,4491236,0.0699,MERIT
6709,4060,2017-11-09,2024-04-11,USD,780867,0.0579,PROMOTION
6710,4060,2024-04-12,,INR,794903,0.0515,ADJUSTMENT
6711,4061,2020-07-11,2023-08-03,USD,1142251,0.0572,HIRE
6712,4061,2023-08-04,,INR,1278784,0.0397,PROMOTION
6713,4062,2023-02-12,,INR,566385,0.1914,HIRE
6714,4063,2016-09-07,2018-06-20,INR,1002167,0.1501,ADJUSTMENT
6715,4063,2018-06-21,2020-03-12,INR,913106,0.1219,ADJUSTMENT
6716,4063,2020-03-13,,INR,1073735,0.0059,PROMOTION
6717,4064,2024-02-11,,INR,334547,0.1137,PROMOTION
6718,4065,2018-07-12,2018-08-29,USD,798780,0.0852,ADJUSTMENT
6719,4065,2018-08-30,,USD,728766,0.0877,ADJUSTMENT
6720,4066,2025-07-15,,USD,4201059,0.0033,PROMOTION
6721,4067,2024-12-28,,INR,645674,0.175,MERIT
6722,4068,2024-12-10,2025-01-15,INR,1900370,0.1966,PROMOTION
6723,4068,2025-01-16,,INR,1701057,0.0573,ADJUSTMENT
6724,4069,2025-03-15,2025-07-26,USD,3236991,0.1116,ADJUSTMENT
6725,4069,2025-07-27,,USD,3876826,0.0229,MERIT
6726,4070,2023-07-22,,INR,3159918,0.1796,HIRE
6727,4071,2024-10-23,,INR,5157846,0.1738,PROMOTION
6728,4072,2025-07-22,2025-08-17,INR,3446963,0.0797,HIRE
6729,4072,2025-08-18,,USD,3797860,0.157,ADJUSTMENT
6730,4073,2023-05-16,2023-12-15,INR,2839438,0.0536,HIRE
6731,4073,2023-12-16,2025-01-20,INR,2681567,0.1699,MERIT
6732,4073,2025-01-21,,USD,2334337,0.1444,MERIT
6733,4074,2024-07-31,,USD,1594033,0.1553,ADJUSTMENT
6734,4075,2022-12-24,2024-10-04,USD,1226868,0.0626,HIRE
6735,4075,2024-10-05,,INR,1304636,0.0536,MERIT
6736,4076,2018-03-20,2018-08-28,INR,548767,0.1341,PROMOTION
6737,4076,2018-08-29,,USD,573793,0.1033,MERIT
6738,4077,2019-08-14,2021-09-05,USD,1330360,0.1975,MERIT
6739,4077,2021-09-06,2022-04-17,INR,1331991,0.0696,PROMOTION
6740,4077,2022-04-18,,USD,940679,0.0632,HIRE
6741,4078,2024-11-06,2025-07-20,USD,628405,0.0004,ADJUSTMENT
6742,4078,2025-07-21,,USD,754212,0.1036,MERIT
6743,4079,2022-05-26,,USD,6232794,0.0102,HIRE
6744,4080,2019-05-16,2019-05-25,INR,6413197,0.1009,HIRE
6745,4080,2019-05-26,,INR,6429191,0.0234,PROMOTION
6746,4081,2023-02-28,2023-07-27,USD,3264854,0.1255,PROMOTION
6747,4081,2023-07-28,,USD,3374859,0.1339,HIRE
6748,4082,2018-04-09,,USD,3058483,0.1129,HIRE
6749,4083,2020-09-21,2021-07-05,USD,1193705,0.0402,MERIT
6750,4083,2021-07-06,,INR,926947,0.0787,ADJUSTMENT
6751,4084,2021-11-20,,INR,2952454,0.0462,MERIT
6752,4085,2025-07-30,,INR,829537,0.0073,PROMOTION
6753,4086,2023-05-08,,INR,4876000,0.1116,PROMOTION
6754,4087,2025-07-29,,INR,4366912,0.1588,PROMOTION
6755,4088,2024-10-05,,USD,2068198,0.1177,ADJUSTMENT
6756,4089,2023-12-06,,USD,383167,0.1045,ADJUSTMENT
6757,4090,2024-10-31,2024-11-05,USD,470540,0.0398,MERIT
6758,4090,2024-11-06,,INR,456728,0.0965,HIRE
6759,4091,2024-03-09,2024-04-03,INR,4066941,0.1761,HIRE
6760,4091,2024-04-04,2025-04-20,INR,3941748,0.1293,MERIT
6761,4091,2025-04-21,,USD,3778537,0.0971,MERIT
6762,4092,2024-09-12,2025-02-01,INR,622257,0.1659,MERIT
6763,4092,2025-02-02,,INR,742545,0.19,ADJUSTMENT
6764,4093,2020-01-08,2023-12-01,INR,3355909,0.0653,MERIT
6765,4093,2023-12-02,2025-05-27,USD,3353174,0.1058,MERIT
6766,4093,2025-05-28,,INR,4336912,0.1891,MERIT
6767,4094,2023-08-02,2025-08-20,USD,400733,0.0153,PROMOTION
6768,4094,2025-08-21,,USD,520707,0.0506,MERIT
6769,4095,2025-08-13,,INR,4701405,0.0868,PROMOTION
6770,4096,2020-09-17,2023-06-30,USD,6183891,0.0374,HIRE
6771,4096,2023-07-01,,USD,5791943,0.1038,MERIT
6772,4097,2024-09-19,,USD,5388939,0.1609,ADJUSTMENT
6773,4098,2022-12-04,,USD,3135199,0.1211,MERIT
6774,4099,2025-04-16,2025-07-05,USD,1338397,0.1559,HIRE
6775,4099,2025-07-06,,INR,1326170,0.1309,HIRE
6776,4100,2024-07-13,,INR,4742043,0.1706,ADJUSTMENT
6777,4101,2022-10-16,2023-07-17,INR,3905341,0.0231,HIRE
6778,4101,2023-07-18,,INR,3906700,0.1998,ADJUSTMENT
6779,4102,2018-07-05,2019-10-15,USD,799868,0.0466,HIRE
6780,4102,2019-10-16,,USD,739500,0.1157,PROMOTION
6781,4103,2024-12-08,,INR,3205572,0.0991,PROMOTION
6782,4104,2025-02-08,2025-05-19,USD,499634,0.1615,ADJUSTMENT
6783,4104,2025-05-20,,USD,471981,0.1617,ADJUSTMENT
6784,4105,2024-10-19,2024-12-22,INR,1083360,0.1401,ADJUSTMENT
6785,4105,2024-12-23,2025-01-21,USD,1347667,0.1204,HIRE
6786,4105,2025-01-22,,USD,1360595,0.1267,HIRE
6787,4106,2018-09-01,,INR,4058595,0.1337,ADJUSTMENT
6788,4107,2024-01-05,,INR,5562989,0.0372,MERIT
6789,4108,2025-02-20,,INR,698745,0.0932,HIRE
6790,4109,2024-07-02,,INR,1077772,0.0793,ADJUSTMENT
6791,4110,2023-07-27,,INR,2561362,0.0054,PROMOTION
6792,4111,2025-05-09,,INR,3177483,0.1413,HIRE
6793,4112,2025-03-26,,INR,605665,0.0217,MERIT
6794,4113,2019-07-29,,INR,643544,0.1835,HIRE
6795,4114,2023-01-31,,USD,3700649,0.0334,PROMOTION
6796,4115,2019-10-23,2023-09-23,USD,3408193,0.0472,ADJUSTMENT
6797,4115,2023-09-24,,INR,4189084,0.0581,MERIT
6798,4116,2024-07-27,2025-02-15,INR,1099873,0.0474,ADJUSTMENT
6799,4116,2025-02-16,,USD,921849,0.0389,PROMOTION
6800,4117,2018-03-25,,USD,6035147,0.0034,PROMOTION
6801,4118,2024-11-07,2025-01-31,INR,1575692,0.0408,HIRE
6802,4118,2025-02-01,2025-06-01,USD,1593574,0.1911,ADJUSTMENT
6803,4118,2025-06-02,,USD,1584137,0.1393,PROMOTION
6804,4119,2020-05-14,2022-05-25,INR,5867295,0.0217,PROMOTION
6805,4119,2022-05-26,,INR,6450494,0.1944,ADJUSTMENT
6806,4120,2019-07-08,2020-09-18,USD,3447768,0.1144,MERIT
6807,4120,2020-09-19,,USD,3692369,0.0288,HIRE
6808,4121,2021-06-05,,USD,943851,0.103,PROMOTION
6809,4122,2022-06-12,2025-05-05,INR,2152037,0.0412,MERIT
6810,4122,2025-05-06,,INR,1695456,0.0669,HIRE
6811,4123,2020-04-15,2020-08-25,USD,2882469,0.0613,MERIT
6812,4123,2020-08-26,2020-09-28,USD,3169176,0.1723,ADJUSTMENT
6813,4123,2020-09-29,,USD,2708496,0.1823,ADJUSTMENT
6814,4124,2022-07-07,2023-02-09,INR,467339,0.1007,HIRE
6815,4124,2023-02-10,2024-10-03,USD,359227,0.1534,HIRE
6816,4124,2024-10-04,,INR,542070,0.0877,PROMOTION
6817,4125,2019-07-30,2024-03-11,INR,2457019,0.1935,MERIT
6818,4125,2024-03-12,,INR,2485457,0.1241,HIRE
6819,4126,2025-07-12,2025-07-17,USD,627661,0.0876,HIRE
6820,4126,2025-07-18,,INR,780599,0.1579,PROMOTION
6821,4127,2019-06-19,,INR,2018090,0.1578,HIRE
6822,4128,2019-05-24,,INR,2510492,0.1376,ADJUSTMENT
6823,4129,2018-08-23,,INR,6194059,0.1437,ADJUSTMENT
6824,4130,2023-05-12,2024-05-31,INR,608938,0.038,PROMOTION
6825,4130,2024-06-01,,USD,657548,0.1314,HIRE
6826,4131,2023-05-13,,USD,3313033,0.1971,PROMOTION
6827,4132,2021-09-10,2022-06-23,USD,847007,0.076,ADJUSTMENT
6828,4132,2022-06-24,2025-05-28,INR,658228,0.1959,HIRE
6829,4132,2025-05-29,,INR,616091,0.1927,PROMOTION
6830,4133,2024-12-04,,INR,488602,0.0859,PROMOTION
6831,4134,2021-11-03,,USD,4151404,0.1979,PROMOTION
6832,4135,2021-05-22,2022-10-10,INR,6557258,0.1027,HIRE
6833,4135,2022-10-11,2025-08-13,USD,5503317,0.0634,MERIT
6834,4135,2025-08-14,,INR,6876397,0.1754,ADJUSTMENT
6835,4136,2022-09-20,,USD,839702,0.0182,ADJUSTMENT
6836,4137,2023-04-07,2023-08-06,INR,1488715,0.0568,ADJUSTMENT
6837,4137,2023-08-07,,USD,1819330,0.056,ADJUSTMENT
6838,4138,2025-03-11,,INR,3578502,0.1792,ADJUSTMENT
6839,4139,2019-12-15,2025-07-20,INR,3293436,0.1846,PROMOTION
6840,4139,2025-07-21,,USD,3632584,0.138,HIRE
6841,4140,2024-08-06,2025-06-30,INR,2762032,0.0443,MERIT
6842,4140,2025-07-01,,USD,2472384,0.0241,HIRE
6843,4141,2021-06-30,2023-02-23,USD,5626211,0.1276,MERIT
6844,4141,2023-02-24,2025-01-04,INR,4524421,0.1729,ADJUSTMENT
6845,4141,2025-01-05,,INR,5781693,0.1345,PROMOTION
6846,4142,2022-08-21,,USD,654672,0.1802,MERIT
6847,4143,2017-05-18,2017-06-15,INR,3443466,0.1791,MERIT
6848,4143,2017-06-16,,USD,3381179,0.1902,ADJUSTMENT
6849,4144,2023-09-30,2024-04-07,USD,925570,0.1518,PROMOTION
6850,4144,2024-04-08,,USD,982800,0.1864,HIRE
6851,4145,2025-07-30,,USD,830389,0.1056,PROMOTION
6852,4146,2020-07-15,2021-06-18,USD,980945,0.0952,MERIT
6853,4146,2021-06-19,,INR,1073522,0.0221,MERIT
6854,4147,2017-03-16,2018-05-03,INR,3431451,0.1047,PROMOTION
6855,4147,2018-05-04,,USD,3796006,0.0863,ADJUSTMENT
6856,4148,2025-08-03,2025-08-19,USD,4211147,0.1137,ADJUSTMENT
6857,4148,2025-08-20,,USD,4439872,0.0682,HIRE
6858,4149,2023-07-07,2025-02-25,USD,558744,0.1001,MERIT
6859,4149,2025-02-26,,USD,538507,0.169,ADJUSTMENT
6860,4150,2024-11-16,,USD,2902566,0.1213,MERIT
6861,4151,2021-12-30,,USD,716203,0.1633,ADJUSTMENT
6862,4152,2021-11-30,2023-07-15,INR,2153229,0.1196,MERIT
6863,4152,2023-07-16,,USD,1805326,0.1924,PROMOTION
6864,4153,2024-10-25,,INR,1869963,0.0664,ADJUSTMENT
6865,4154,2022-01-07,2024-01-24,USD,6114921,0.0223,ADJUSTMENT
6866,4154,2024-01-25,,INR,6668141,0.0389,PROMOTION
6867,4155,2017-10-05,2020-03-03,USD,5116091,0.0608,HIRE
6868,4155,2020-03-04,,INR,5674471,0.0362,MERIT
6869,4156,2016-11-27,,USD,1839886,0.0101,MERIT
6870,4157,2023-12-11,2023-12-21,INR,2728219,0.057,ADJUSTMENT
6871,4157,2023-12-22,2024-08-23,USD,2880147,0.0091,ADJUSTMENT
6872,4157,2024-08-24,,INR,2910916,0.0141,PROMOTION
6873,4158,2025-01-29,2025-04-16,USD,405458,0.0262,HIRE
6874,4158,2025-04-17,,USD,541401,0.0297,PROMOTION
6875,4159,2025-08-24,,USD,485792,0.1763,HIRE
6876,4160,2024-12-18,,USD,2309450,0.0839,ADJUSTMENT
6877,4161,2024-12-24,,USD,6377842,0.0057,HIRE
6878,4162,2025-06-27,2025-07-30,USD,3095292,0.0487,PROMOTION
6879,4162,2025-07-31,,INR,2707042,0.072,HIRE
6880,4163,2019-08-20,,USD,3006854,0.0282,ADJUSTMENT
6881,4164,2017-10-19,,USD,525914,0.1629,ADJUSTMENT
6882,4165,2019-06-23,,USD,784873,0.0833,MERIT
6883,4166,2024-08-11,,USD,2258795,0.15,MERIT
6884,4167,2023-01-11,,INR,2256811,0.0024,PROMOTION
6885,4168,2024-09-08,,INR,1437611,0.169,HIRE
6886,4169,2022-03-02,2022-12-11,INR,975653,0.168,PROMOTION
6887,4169,2022-12-12,,INR,1266848,0.0087,MERIT
6888,4170,2023-11-17,2024-08-09,INR,701039,0.0831,HIRE
6889,4170,2024-08-10,,USD,863924,0.0164,MERIT
6890,4171,2023-07-30,2023-09-16,INR,3017915,0.021,MERIT
6891,4171,2023-09-17,,USD,2751767,0.0473,ADJUSTMENT
6892,4172,2019-10-03,2023-04-19,INR,646023,0.086,ADJUSTMENT
6893,4172,2023-04-20,,INR,732182,0.0536,PROMOTION
6894,4173,2019-05-12,2025-03-04,USD,2734942,0.0483,PROMOTION
6895,4173,2025-03-05,,USD,2881492,0.1065,HIRE
6896,4174,2023-05-19,,INR,3079168,0.1091,ADJUSTMENT
6897,4175,2023-03-31,2023-12-22,INR,2876999,0.0028,ADJUSTMENT
6898,4175,2023-12-23,,USD,2819617,0.0448,PROMOTION
6899,4176,2022-06-03,2024-09-12,USD,860745,0.0143,MERIT
6900,4176,2024-09-13,,USD,615341,0.0431,MERIT
6901,4177,2016-12-02,,USD,788879,0.1478,MERIT
6902,4178,2018-04-26,2020-11-03,USD,1953666,0.1586,MERIT
6903,4178,2020-11-04,2023-11-18,USD,1721839,0.1903,PROMOTION
6904,4178,2023-11-19,,USD,1468052,0.0588,ADJUSTMENT
6905,4179,2016-09-07,2020-06-10,INR,5833735,0.1918,PROMOTION
6906,4179,2020-06-11,2021-12-12,INR,4755491,0.0872,ADJUSTMENT
6907,4179,2021-12-13,,USD,6668605,0.0703,ADJUSTMENT
6908,4180,2025-02-12,2025-04-21,USD,3282684,0.1256,MERIT
