employee_id,project_id,assigned_date,allocation_pct
2844,239,2025-03-22,20
2844,832,2025-06-26,45
2845,846,2025-01-11,50
2848,564,2022-09-04,5
2849,383,2025-06-18,40
2849,303,2025-06-27,75
2853,688,2019-02-12,95
2855,824,2021-03-20,25
2857,526,2022-09-13,15
2857,964,2021-01-01,40
2858,745,2025-07-06,95
2859,267,2019-05-28,80
2860,834,2025-06-09,55
2863,222,2020-10-02,85
2863,790,2019-02-25,50
2863,304,2021-07-22,100
2864,422,2024-09-11,100
2865,973,2015-08-06,40
2866,760,2022-12-07,10
2867,989,2021-03-22,20
2867,933,2020-05-10,30
2868,827,2025-03-22,85
2869,819,2024-09-13,5
2870,488,2024-09-22,55
2870,381,2023-03-05,5
2871,466,2022-06-01,90
2872,250,2021-09-06,50
2872,787,2020-08-01,50
2873,259,2023-08-27,25
2874,157,2024-03-08,65
2874,354,2024-05-19,30
2874,827,2023-01-27,65
2876,776,2025-03-30,65
2877,146,2023-12-29,90
2877,262,2020-09-09,70
2878,993,2023-03-17,35
2878,504,2020-03-07,95
2878,496,2020-03-16,5
2879,219,2025-03-25,50
2879,830,2021-11-12,65
2881,632,2025-02-18,20
2881,117,2025-02-18,50
2882,158,2024-07-25,45
2882,286,2024-11-01,45
2884,17,2024-12-09,20
2884,377,2024-12-07,20
2885,388,2020-12-11,85
2886,804,2024-12-29,75
2887,474,2025-05-15,85
2888,811,2022-10-13,85
2889,164,2025-05-12,40
2891,668,2022-12-05,45
2891,188,2021-07-09,100
2891,649,2021-12-31,5
2895,376,2024-02-01,65
2895,750,2024-10-10,10
2896,242,2023-10-09,5
2897,743,2025-03-02,10
2899,200,2024-04-17,80
2901,472,2025-07-25,65
2901,587,2024-10-11,65
2902,851,2022-07-06,100
2902,742,2023-08-11,80
2902,13,2024-10-31,55
2903,588,2023-04-05,65
2903,117,2024-10-20,70
2903,102,2024-01-17,25
2904,12,2020-01-02,35
2906,413,2022-02-17,30
2908,505,2025-01-07,70
2909,648,2025-03-26,80
2909,817,2021-11-30,30
2910,585,2025-06-15,95
2911,569,2020-05-08,30
2912,807,2024-05-11,85
2912,813,2024-01-30,35
2913,879,2023-02-14,65
2914,664,2022-03-19,50
2916,324,2022-04-29,65
2916,699,2023-09-25,60
2917,263,2018-08-17,30
2917,375,2024-12-30,75
2919,45,2025-07-27,80
2920,583,2025-07-16,55
2921,643,2024-12-24,15
2924,614,2025-03-13,45
2924,931,2025-02-28,35
2925,179,2025-07-19,15
2926,402,2023-04-08,15
2927,349,2025-08-04,65
2928,645,2021-02-05,45
2928,832,2022-05-17,100
2928,872,2021-02-10,25
2929,633,2023-02-22,30
2930,240,2023-06-17,85
2932,854,2020-01-30,25
2933,2,2024-01-08,80
2933,532,2024-07-13,50
2934,26,2024-01-09,65
2934,91,2024-03-10,75
2934,486,2023-05-02,30
2935,748,2020-01-30,15
2935,967,2017-10-11,40
2936,588,2022-08-09,100
2937,697,2020-05-04,50
2939,720,2020-07-13,50
2939,966,2024-03-15,100
2940,594,2025-01-22,80
2941,657,2021-10-26,20
2942,828,2025-04-30,15
2943,55,2022-05-16,60
2943,216,2024-11-23,30
2943,814,2024-12-19,20
2944,504,2024-09-08,60
2944,146,2024-12-21,75
2945,770,2021-02-05,65
2946,104,2024-09-02,10
2947,970,2020-07-17,20
2947,639,2023-04-17,85
2948,19,2024-06-16,95
2948,453,2024-07-31,65
2950,284,2020-12-14,80
2953,566,2023-03-04,5
2953,156,2023-02-06,15
2955,174,2022-05-13,70
2956,146,2023-08-07,60
2958,584,2021-10-12,25
2958,695,2017-05-10,5
2960,244,2022-07-07,40
2961,44,2023-03-21,20
2961,305,2018-08-27,30
2965,417,2022-03-10,80
2966,998,2025-08-05,25
2967,999,2024-08-04,10
2968,760,2022-09-21,60
2968,139,2020-07-11,15
2971,470,2024-02-11,95
2972,866,2024-07-05,35
2974,306,2019-06-21,55
2974,954,2020-03-26,10
2979,466,2020-05-09,90
2981,15,2018-05-12,100
2982,159,2024-01-25,90
2982,570,2021-07-21,70
2982,640,2022-01-03,90
2984,159,2022-07-01,85
2985,165,2019-09-04,45
2985,852,2025-02-21,100
2986,405,2025-07-17,85
2989,533,2025-06-21,70
2989,264,2022-04-27,85
2990,724,2019-10-29,10
2990,287,2022-03-22,100
2993,263,2023-09-25,95
2994,757,2020-05-11,95
2994,578,2019-12-10,90
2994,92,2023-03-18,85
2996,452,2023-11-27,65
2996,904,2023-09-16,95
2996,695,2024-09-10,40
2997,379,2017-10-31,50
2997,122,2023-01-23,5
2998,525,2022-07-18,15
2998,210,2023-07-17,55
2999,580,2025-07-11,85
3000,100,2020-08-28,25
3000,263,2023-10-25,50
3001,365,2023-06-18,20
3003,236,2016-12-17,55
3003,902,2017-04-15,45
3004,275,2024-11-25,65
3004,354,2025-03-24,40
3005,666,2018-02-08,100
3006,15,2020-12-30,15
3010,986,2021-07-31,20
3010,498,2023-09-16,90
3011,835,2023-05-05,60
3012,16,2020-05-23,10
3014,885,2023-04-12,60
3015,455,2023-05-29,85
3017,787,2023-04-15,90
3017,925,2022-02-13,20
3018,364,2025-04-17,75
3019,978,2024-07-01,30
3019,922,2018-07-29,10
3021,151,2015-12-01,70
3022,983,2025-03-08,20
3023,686,2023-08-16,100
3023,846,2024-10-06,45
3027,398,2024-12-28,50
3027,527,2025-07-21,70
3029,87,2022-01-19,35
3029,497,2018-10-24,70
3031,140,2025-05-14,40
3031,951,2025-04-13,100
3031,457,2025-04-13,25
3033,711,2024-04-24,35
3033,285,2024-08-15,45
3034,666,2023-03-30,25
3035,329,2020-05-25,65
3035,310,2022-01-02,45
3036,287,2025-07-12,100
3037,138,2025-01-03,60
3037,300,2019-10-07,10
3037,462,2017-12-17,5
3038,138,2025-01-05,50
3040,10,2019-09-11,20
3042,433,2021-06-08,80
3042,782,2019-06-15,5
3044,329,2023-04-10,100
3045,267,2024-11-28,35
3045,806,2020-02-25,30
3045,583,2019-03-26,65
3046,60,2023-07-11,100
3048,765,2017-10-05,75
3048,617,2024-01-24,70
3049,260,2024-11-27,65
3051,882,2020-09-28,70
3051,53,2021-11-18,5
3052,288,2023-12-23,5
3054,665,2025-02-14,90
3054,103,2023-09-16,50
3056,730,2025-01-31,60
3057,940,2022-02-09,45
3059,933,2016-09-05,70
3061,96,2023-01-08,75
3062,667,2023-01-26,95
3062,178,2023-03-15,55
3062,532,2022-06-08,60
3063,643,2025-01-14,70
3064,684,2018-08-30,10
3065,240,2024-12-04,20
3065,386,2023-04-14,25
3066,562,2024-08-15,60
3068,852,2024-10-07,60
3069,41,2023-04-24,30
3070,521,2025-03-31,95
3070,331,2019-06-12,35
3070,670,2023-08-11,25
3071,761,2022-11-11,60
3071,818,2025-01-14,5
3071,626,2025-07-05,25
3072,856,2019-01-13,5
3073,500,2019-09-05,40
3074,905,2020-08-17,95
3075,504,2024-04-07,15
3076,637,2023-06-11,90
3077,156,2022-07-15,15
3077,318,2022-01-11,35
3077,33,2022-04-23,55
3080,282,2024-05-06,25
3080,510,2025-01-14,85
3080,314,2022-07-23,20
3082,906,2024-06-22,40
3082,879,2022-12-11,100
3083,952,2022-12-25,10
3083,877,2022-08-14,30
3084,487,2024-05-28,10
3084,491,2022-02-19,35
3084,838,2023-02-13,40
3085,353,2025-02-12,55
3086,282,2018-04-14,15
3086,356,2021-01-04,45
3087,387,2024-07-04,65
3087,896,2024-06-01,80
3088,655,2017-09-16,35
3091,485,2024-03-11,25
3091,444,2024-09-11,70
3092,769,2024-08-08,25
3092,228,2022-07-13,100
3094,438,2024-06-07,60
3095,209,2019-10-07,55
3095,901,2019-09-27,5
3097,985,2024-03-30,70
3097,764,2023-10-29,25
3100,199,2023-11-03,30
3100,145,2019-05-19,45
3102,211,2022-10-31,15
3102,11,2019-05-04,50
3103,261,2017-12-01,30
3104,720,2020-10-19,40
3105,642,2024-07-11,30
3106,917,2022-03-16,100
3106,415,2022-02-23,85
3109,849,2022-10-06,75
3111,454,2023-05-10,100
3112,819,2023-06-19,70
3114,304,2020-12-21,10
3114,511,2019-08-20,5
3119,788,2021-09-13,70
3120,908,2023-03-01,45
3122,586,2024-10-19,65
3122,164,2023-09-22,40
3122,892,2024-11-04,75
3123,986,2018-05-16,25
3123,303,2019-09-28,45
3125,265,2019-04-08,95
3125,780,2023-10-22,20
3127,73,2020-07-03,50
3129,249,2017-03-20,45
3129,670,2019-10-23,50
3130,599,2025-08-24,85
3130,831,2025-02-22,85
3131,202,2023-09-15,25
3132,35,2018-08-12,60
3133,478,2022-05-08,45
3135,751,2021-01-05,95
3135,12,2024-08-14,70
3136,226,2024-08-28,75
3138,811,2025-05-19,65
3138,3,2025-07-08,40
3139,102,2022-11-04,35
3140,670,2018-06-29,20
3141,440,2025-01-23,95
3141,628,2022-10-03,90
3142,27,2016-08-30,100
3142,846,2016-03-17,20
3142,403,2021-08-29,60
3143,344,2021-03-21,100
3143,428,2025-04-21,80
3144,308,2025-05-22,85
3145,273,2022-10-12,25
3146,205,2025-05-28,10
3146,71,2025-05-11,85
3147,227,2023-11-30,70
3148,367,2025-08-19,75
3148,988,2025-08-17,25
3151,193,2023-01-14,20
3151,61,2021-11-06,10
3152,79,2023-06-27,30
3152,13,2020-01-08,35
3154,241,2023-04-19,70
3155,951,2023-06-15,20
3155,699,2024-06-27,80
3156,226,2018-02-15,10
3156,248,2022-09-04,75
3157,126,2022-09-28,65
3157,685,2023-09-05,35
3158,710,2021-11-02,95
3158,561,2021-02-14,25
3159,296,2025-06-07,35
3159,293,2023-04-26,65
3161,78,2025-06-12,100
3161,473,2025-05-28,30
3163,380,2021-06-20,80
3164,578,2025-08-06,20
3164,182,2025-07-27,80
3166,765,2022-08-05,85
3166,762,2023-04-14,90
3167,525,2022-06-23,80
3169,779,2024-08-25,15
3169,592,2022-10-26,55
3171,795,2024-05-05,20
3171,64,2024-04-03,45
3172,834,2023-09-10,60
3172,858,2024-11-02,20
3173,544,2025-06-15,10
3174,120,2023-11-29,45
3174,470,2024-05-30,20
3175,477,2025-08-07,50
3177,589,2025-02-07,50
3178,899,2024-08-02,80
3178,788,2019-04-25,60
3179,917,2023-04-04,30
3182,316,2020-03-09,30
3182,133,2020-11-30,25
3182,373,2023-11-18,30
3183,940,2017-12-15,70
3183,815,2017-12-28,65
3183,132,2024-05-21,5
3184,990,2024-12-02,10
3184,538,2023-07-26,35
3184,796,2023-07-17,20
3185,415,2017-11-28,5
3187,78,2025-06-17,60
3188,132,2024-08-18,20
3188,777,2022-10-26,90
3189,142,2024-08-19,100
3190,173,2025-03-24,75
3190,486,2020-09-21,65
3190,402,2021-09-11,95
3191,49,2020-04-17,65
3191,901,2022-06-05,65
3193,115,2025-03-02,45
3194,87,2025-08-17,95
3195,433,2023-05-22,5
3195,376,2025-04-29,5
3195,633,2023-12-09,30
3196,943,2025-08-16,35
3196,733,2019-05-29,85
3199,639,2024-08-23,40
3200,257,2024-05-01,20
3200,800,2023-03-15,15
3201,774,2025-03-01,50
3201,503,2025-01-05,10
3202,450,2023-01-24,45
3202,547,2019-11-17,100
3203,452,2024-12-21,75
3204,501,2024-05-19,50
3204,127,2025-07-01,30
3206,285,2023-04-01,95
3208,162,2025-06-15,30
3209,19,2022-10-21,40
3209,517,2024-01-14,60
3210,307,2024-05-12,55
3210,428,2024-09-29,35
3211,692,2021-04-17,50
3212,846,2020-10-21,80
3212,581,2020-02-29,55
3212,661,2020-09-05,45
3213,739,2017-11-25,70
3213,460,2018-04-13,40
3215,882,2020-11-09,65
3216,496,2024-02-18,5
3218,696,2022-06-21,55
3219,809,2025-07-18,50
3220,567,2023-10-12,5
3221,776,2018-08-14,60
3221,206,2023-04-25,25
3222,731,2025-01-22,30
3223,222,2019-03-30,95
3224,410,2025-08-14,45
3224,297,2025-07-18,80
3224,961,2025-08-15,80
3225,527,2025-05-09,100
3226,257,2024-12-26,50
3226,41,2024-10-30,20
3226,398,2025-08-14,25
3227,167,2023-07-05,40
3227,540,2023-01-31,35
3228,28,2019-03-03,100
3230,744,2023-07-23,55
3231,815,2022-11-03,65
3233,600,2024-12-03,85
3234,114,2023-06-13,70
3235,648,2020-03-22,45
3235,163,2021-09-20,85
3235,746,2024-11-23,70
3236,718,2025-01-29,85
3236,6,2023-06-20,80
3236,277,2024-07-23,90
3237,887,2025-07-01,50
3237,22,2023-03-16,55
3241,953,2020-05-31,95
3242,973,2024-07-25,100
3243,416,2025-05-10,95
3243,787,2022-05-23,25
3244,717,2025-03-06,5
3244,35,2024-11-17,70
3245,5,2018-10-20,60
3245,740,2024-06-17,45
3246,923,2023-06-24,70
3246,488,2019-01-04,80
3246,375,2025-06-28,70
3247,117,2020-03-17,90
3248,176,2022-03-29,30
3250,150,2023-11-22,55
3251,568,2025-07-11,90
3253,833,2023-12-10,70
3254,502,2023-03-16,75
3255,291,2025-07-06,70
3255,917,2024-12-21,15
3255,43,2024-11-25,45
3257,233,2022-04-29,55
3257,549,2020-09-12,50
3258,177,2025-07-14,20
3259,103,2021-10-25,75
3259,783,2024-12-20,10
3259,658,2023-11-26,95
3262,126,2022-10-05,55
3262,838,2021-05-14,30
3263,96,2023-07-17,20
3263,549,2022-03-11,50
3264,120,2024-07-07,80
3266,141,2025-08-01,60
3267,385,2024-07-01,55
3267,115,2024-03-06,30
3267,436,2024-07-18,25
3271,547,2021-03-23,15
3273,604,2024-12-15,20
3274,259,2021-11-14,85
3275,529,2021-04-02,55
3276,635,2022-10-23,15
3277,817,2024-01-28,40
3277,987,2023-11-08,90
3279,113,2017-11-04,95
3280,207,2024-06-19,90
3280,887,2024-12-15,85
3280,438,2024-09-10,5
3282,909,2023-04-08,45
3282,373,2023-05-24,35
3282,430,2022-12-29,30
3283,668,2023-04-05,80
3284,1,2025-02-14,35
3284,762,2024-01-31,50
3285,158,2025-05-26,25
3285,911,2024-10-26,50
3285,672,2025-01-15,65
3286,213,2022-03-28,25
3287,933,2017-01-17,35
3288,587,2017-09-28,45
3288,756,2018-02-25,80
3288,240,2023-08-30,35
3289,604,2022-11-22,5
3290,896,2024-07-29,50
3290,974,2024-06-13,15
3292,974,2025-04-09,25
3292,593,2025-03-30,75
3293,294,2023-02-13,90
3295,988,2021-11-21,100
3299,545,2019-06-12,95
3300,405,2020-09-28,20
3301,256,2020-08-25,85
3303,191,2024-08-06,45
3303,642,2023-12-23,45
3304,767,2021-11-18,95
3304,967,2020-03-08,95
3304,184,2023-11-10,45
3305,949,2023-03-01,40
3305,225,2023-12-05,55
3305,1000,2022-10-25,30
3306,417,2017-11-17,30
3306,666,2018-06-09,40
3307,153,2023-11-03,15
3309,553,2023-01-27,50
3309,964,2019-10-15,50
3311,155,2025-03-07,75
3311,972,2025-06-08,55
3312,724,2020-01-21,90
3313,881,2025-07-03,65
3315,450,2019-12-06,40
3315,595,2018-11-25,20
3317,559,2023-04-06,60
3318,129,2023-10-11,30
3319,291,2021-07-02,35
3320,318,2022-04-17,70
3321,788,2025-06-21,15
3321,29,2024-03-12,40
3321,661,2025-05-11,25
3322,334,2021-04-01,30
3322,859,2021-11-05,35
3322,852,2024-01-12,20
3324,885,2022-08-24,100
3325,748,2019-03-01,75
3325,54,2024-07-07,40
3326,464,2024-09-20,80
3327,908,2024-02-11,95
3327,549,2023-03-10,30
3329,63,2024-11-11,85
3331,20,2022-03-30,40
3333,94,2025-07-12,100
3333,398,2025-07-06,40
3333,344,2025-06-25,30
3335,69,2020-01-17,85
3336,677,2021-10-13,35
3336,706,2018-11-17,5
3337,535,2021-03-12,60
3338,882,2020-02-18,80
3340,356,2022-01-30,5
3341,823,2023-08-11,30
3342,510,2020-03-08,25
3344,863,2016-05-05,70
3344,605,2019-11-16,15
3346,502,2024-08-31,80
3346,995,2022-09-01,50
3346,663,2020-05-08,60
3348,39,2024-12-08,65
3349,918,2025-05-24,100
3350,900,2022-07-22,65
3350,374,2025-01-02,25
3352,242,2024-07-25,35
3356,887,2020-01-31,5
3356,851,2019-04-23,55
3357,938,2024-03-27,40
3359,818,2024-06-15,45
3361,439,2021-03-14,80
3362,43,2019-03-05,70
3362,198,2020-03-01,95
3363,604,2018-03-19,85
3363,119,2022-12-17,15
3364,557,2024-10-29,35
3366,940,2024-09-04,80
3367,45,2017-09-24,70
3368,834,2018-07-27,40
3369,679,2024-01-18,25
3372,212,2022-06-17,85
3373,593,2024-09-25,10
3373,171,2025-05-25,20
3373,975,2024-06-12,20
3374,414,2024-10-17,50
3374,16,2025-04-20,35
3376,412,2024-08-27,45
3378,327,2023-07-08,55
3378,240,2025-06-14,80
3379,565,2020-04-19,10
3380,669,2016-06-03,75
3380,50,2019-05-13,60
3381,799,2025-08-04,5
3381,634,2025-08-15,50
3385,905,2025-05-14,50
3386,958,2022-08-14,75
3386,596,2023-05-31,85
3388,424,2024-10-03,15
3388,249,2025-06-05,15
3388,394,2025-07-07,75
3389,585,2022-01-15,60
3389,269,2018-06-11,95
3390,21,2023-05-10,70
3390,305,2025-06-22,75
3391,140,2017-02-07,65
3393,926,2024-08-11,85
3393,413,2023-11-07,35
3394,992,2023-07-04,75
3397,194,2023-06-19,45
3398,206,2023-11-13,70
3400,328,2025-01-11,70
3401,177,2018-07-26,35
3401,885,2023-08-25,60
3401,639,2018-06-19,75
3402,629,2023-11-17,55
3402,456,2021-11-27,85
3402,778,2021-06-07,5
3403,797,2022-01-16,100
3405,169,2024-01-19,25
3405,56,2023-07-23,40
3406,719,2024-08-03,60
3407,459,2025-05-01,65
3407,402,2024-05-21,20
3408,904,2025-01-04,15
3408,175,2024-04-15,90
3408,642,2020-05-13,15
3409,209,2025-07-10,100
3410,132,2019-07-08,70
3411,730,2025-07-07,70
3412,529,2024-02-27,85
3413,764,2025-04-26,35
3413,677,2024-11-04,40
3414,368,2022-11-22,15
3414,459,2020-06-14,85
3417,8,2020-03-22,100
3417,683,2021-08-05,85
3419,912,2024-04-24,30
3419,228,2023-09-25,55
3422,919,2024-12-02,70
3423,34,2020-11-02,55
3425,180,2024-03-26,5
3425,346,2024-08-03,60
3426,285,2025-02-16,50
3427,831,2023-05-07,65
3428,406,2019-04-30,95
3428,98,2021-04-11,80
3428,449,2018-08-30,75
3429,939,2023-02-25,45
3429,264,2024-03-22,35
3430,723,2021-04-03,50
3431,968,2024-10-14,80
3434,263,2025-04-13,50
3435,771,2025-05-25,5
3435,134,2025-08-14,25
3435,237,2025-04-27,80
3436,361,2019-12-17,70
3437,980,2022-09-29,70
3438,561,2025-01-07,50
3438,157,2020-12-19,95
3439,821,2023-12-26,15
3441,34,2025-04-22,35
3441,225,2020-07-23,100
3442,685,2024-11-28,25
3443,968,2024-05-31,45
3445,476,2019-09-06,85
3447,904,2019-03-07,10
3448,984,2023-10-17,95
3448,621,2024-09-11,40
3448,149,2023-06-20,70
3449,599,2022-08-19,50
3449,852,2024-02-06,90
3450,749,2019-08-19,95
3452,871,2024-11-26,30
3453,178,2024-06-05,65
3455,916,2023-02-27,35
3457,719,2018-10-25,100
3458,557,2018-11-30,70
3460,802,2023-06-15,60
3461,128,2024-06-03,40
3462,740,2024-12-31,80
3465,257,2025-05-22,100
3465,229,2023-06-27,25
3465,106,2023-06-23,5
3466,18,2024-07-19,90
3466,754,2023-03-22,80
3467,999,2023-12-26,75
3467,892,2019-05-25,30
3468,204,2025-08-21,35
3468,355,2025-08-19,15
3469,321,2018-07-05,20
3470,212,2025-02-06,70
3470,924,2021-12-18,80
3471,481,2025-08-16,45
3471,131,2025-05-18,70
3471,802,2025-02-22,10
3472,227,2022-07-25,35
3473,649,2022-12-01,5
3474,329,2024-01-31,45
3475,853,2024-11-20,90
3475,25,2025-04-10,30
3476,92,2023-12-28,100
3476,422,2022-12-14,20
3477,237,2023-06-15,40
3477,354,2025-06-03,90
3478,889,2024-12-19,80
3479,115,2024-03-06,90
3480,259,2020-09-24,80
3481,963,2022-09-21,45
3483,916,2019-01-23,85
3483,283,2023-10-13,80
3484,554,2024-10-20,75
3484,178,2024-02-17,55
3484,291,2022-01-21,30
3486,53,2025-04-06,20
3486,11,2025-06-11,75
3487,698,2023-03-11,80
3489,641,2025-08-19,60
3490,495,2021-06-09,95
3490,454,2019-04-05,25
3490,195,2024-08-18,55
3492,505,2025-07-28,35
3493,394,2022-07-01,60
3495,647,2022-06-16,50
3496,366,2020-03-19,35
3497,93,2023-04-18,35
3498,144,2023-06-13,100
3500,632,2025-03-07,70
3500,551,2023-04-15,40
3500,765,2022-07-23,50
3501,521,2025-03-21,50
3502,730,2019-04-21,15
3502,32,2025-04-23,80
3503,729,2022-11-08,80
3504,811,2021-12-10,60
3505,680,2018-11-18,20
3506,190,2025-07-30,15
3506,829,2024-08-06,80
3506,489,2024-09-02,95
3507,465,2017-10-20,50
3507,764,2022-07-17,30
3508,112,2024-02-14,15
3508,678,2025-05-17,15
3509,694,2025-07-14,65
3510,108,2024-11-27,25
3510,636,2021-10-07,90
3511,334,2017-07-17,30
3511,20,2022-07-20,70
3511,66,2022-11-29,50
3512,623,2022-06-02,70
3512,124,2025-08-14,60
3513,824,2025-07-01,80
3513,893,2025-08-16,10
3514,747,2023-12-06,80
3515,515,2024-11-23,50
3516,9,2024-09-07,20
3517,785,2022-07-10,55
3518,215,2022-01-24,65
3518,300,2025-08-18,25
3518,682,2024-05-22,75
3519,991,2020-08-31,20
3519,372,2024-03-27,85
3519,268,2019-08-08,10
3520,969,2020-10-03,60
3520,613,2018-05-17,30
3520,235,2023-05-24,80
3521,764,2025-08-12,85
3522,344,2022-11-07,70
3522,760,2024-06-19,25
3522,313,2024-07-22,60
3523,841,2022-10-16,60
3524,365,2024-05-30,25
3527,809,2024-09-06,65
3527,16,2024-10-04,80
3527,916,2023-01-24,40
3528,459,2022-07-28,85
3528,824,2023-12-23,65
3528,231,2025-02-06,25
3531,984,2022-07-15,15
3532,209,2021-07-20,45
3532,309,2021-09-11,75
3534,857,2023-11-18,35
3534,205,2015-09-07,55
3538,72,2020-09-16,55
3540,421,2022-12-03,30
3540,674,2021-09-05,35
3540,754,2025-08-04,25
3541,132,2025-07-18,75
3541,798,2017-04-12,65
3541,52,2021-02-23,30
3544,103,2024-06-01,20
3546,702,2025-07-06,100
3546,29,2025-05-02,50
3547,481,2023-02-13,25
3548,986,2024-02-17,20
3548,591,2024-01-24,30
3548,321,2025-02-26,20
3549,622,2021-04-07,45
3549,191,2023-11-25,55
3550,543,2024-03-11,70
3550,185,2021-12-31,100
3551,958,2024-07-22,5
3554,566,2023-11-27,35
3554,958,2023-11-12,45
3556,521,2024-04-27,20
3556,340,2020-02-16,40
3558,868,2021-03-23,40
3558,592,2023-02-14,45
3560,389,2022-03-02,45
3562,603,2025-07-20,70
3563,512,2021-06-28,45
3563,444,2022-10-20,30
3563,256,2017-06-10,90
3564,453,2019-07-04,30
3564,888,2021-05-12,75
3564,266,2022-02-08,85
3565,661,2023-06-13,100
3566,102,2021-02-19,95
3568,823,2023-10-12,65
3569,144,2020-06-15,65
3569,811,2020-04-26,70
3569,640,2023-09-13,80
3571,140,2018-12-04,70
3571,614,2020-06-06,100
3572,902,2025-07-22,35
3572,395,2025-04-14,85
3572,917,2025-06-18,5
3573,453,2022-04-29,10
3574,73,2018-10-20,100
3575,981,2018-07-02,35
3575,113,2022-12-14,50
3577,164,2024-08-03,85
3579,189,2021-12-29,5
3579,749,2025-08-17,75
3579,667,2025-07-15,75
3582,384,2023-07-30,100
3583,682,2025-08-07,35
3583,405,2024-05-15,35
3584,279,2023-03-08,100
3585,123,2025-01-02,35
3585,666,2015-09-22,35
3587,791,2024-11-02,25
3588,68,2025-08-20,45
3590,567,2022-04-20,20
3591,323,2025-04-09,30
3591,611,2023-04-10,80
3593,333,2025-07-16,10
3593,605,2024-04-10,30
3594,907,2025-04-15,50
3595,459,2025-07-20,100
3595,957,2025-06-30,15
3597,506,2025-06-17,25
3598,769,2024-01-02,40
3598,485,2023-11-08,65
3599,403,2022-08-22,75
3600,775,2022-03-17,30
3601,855,2022-08-08,100
3601,430,2019-05-12,30
3601,483,2024-10-13,15
3602,950,2021-09-30,85
3602,673,2025-04-01,75
3602,758,2024-08-14,90
3603,958,2023-03-07,50
3604,423,2021-10-15,100
3605,930,2019-10-11,85
3607,562,2018-10-18,65
3607,722,2018-03-23,50
3607,796,2019-07-03,100
3608,233,2020-05-09,15
3608,322,2016-02-22,95
3608,604,2015-11-16,85
3610,504,2024-09-21,55
3611,968,2025-05-12,95
3612,999,2024-05-20,95
3613,400,2025-05-23,85
3613,983,2019-04-28,40
3615,607,2024-09-19,40
3616,177,2025-04-14,20
3617,975,2024-09-15,15
3617,937,2023-01-11,60
3618,213,2025-07-21,35
3619,733,2023-04-21,95
3620,8,2024-11-04,30
3620,666,2024-09-24,70
3621,809,2021-07-20,30
3621,742,2025-03-30,80
3622,650,2024-06-19,55
3623,723,2022-12-07,95
3625,834,2024-12-26,55
3626,931,2019-05-25,30
3627,9,2021-08-12,35
3629,112,2023-01-27,15
3629,146,2021-11-18,40
3631,27,2025-07-25,70
3633,977,2023-08-28,80
3634,473,2025-05-07,20
3635,650,2024-03-16,55
3636,877,2024-07-01,70
3637,78,2023-04-10,45
3638,39,2025-04-07,100
3639,333,2024-08-16,15
3639,321,2025-08-15,75
3639,770,2025-01-20,55
3640,706,2021-07-17,100
3641,689,2024-08-09,95
3642,925,2022-11-01,40
3643,394,2020-02-26,85
3643,524,2022-08-21,85
3643,504,2024-02-26,85
3644,276,2024-12-09,40
3644,392,2024-05-11,80
3646,269,2022-06-07,55
3647,496,2024-01-20,45
3648,846,2025-04-20,75
3648,960,2024-11-10,95
3649,94,2023-03-04,15
3651,929,2021-06-10,65
3651,221,2025-02-11,60
3651,373,2023-09-08,30
3652,977,2022-12-02,85
3653,489,2024-11-01,30
3653,856,2025-07-30,85
3654,526,2024-04-01,35
3654,495,2018-10-08,65
3654,284,2020-09-19,35
3655,310,2023-08-14,15
3656,245,2024-12-26,100
3656,494,2023-09-21,55
3659,231,2022-12-30,40
3661,738,2020-12-05,50
3661,505,2021-12-12,50
3662,781,2022-08-13,15
3663,550,2024-07-10,5
3667,814,2016-04-03,70
3668,317,2023-10-01,90
3670,65,2023-04-07,25
3672,497,2025-03-21,60
3673,422,2024-06-14,25
3675,59,2024-12-20,85
3675,236,2024-11-15,60
3677,525,2017-01-11,25
3678,285,2019-01-07,35
3679,495,2017-07-20,90
3679,62,2017-03-12,55
3679,333,2023-09-22,95
3681,761,2022-10-17,80
3681,593,2025-03-21,30
3682,469,2023-04-11,60
3683,79,2025-08-15,5
3683,39,2025-06-30,50
3685,378,2025-05-11,95
3687,697,2020-03-22,35
3687,956,2019-02-12,10
3689,882,2023-08-24,40
3692,645,2023-11-23,80
3692,97,2024-11-03,35
3694,518,2024-01-20,45
3695,339,2022-10-26,100
3695,279,2024-11-30,5
3696,351,2024-11-14,45
3698,49,2024-08-13,45
3698,260,2022-01-23,20
3698,944,2017-03-10,75
3699,941,2018-12-25,95
3700,829,2020-07-27,5
3701,523,2022-04-12,10
3702,154,2024-04-10,75
3703,645,2020-09-23,10
3703,397,2025-04-27,10
3703,139,2021-01-12,40
3704,554,2024-09-18,10
3706,656,2023-05-29,45
3706,961,2021-09-28,95
3707,858,2023-03-31,80
3707,979,2022-05-28,25
3708,375,2025-07-07,70
3710,654,2024-12-04,85
3710,967,2025-01-05,45
3710,576,2025-04-11,40
3711,430,2022-01-07,90
3712,884,2025-05-11,65
3713,639,2019-07-02,20
3713,123,2020-11-23,50
3713,83,2024-04-22,75
3714,673,2023-11-04,50
3715,943,2021-08-13,75
3720,742,2024-01-21,80
3721,877,2025-08-09,45
3721,435,2025-08-19,70
3721,884,2025-07-24,65
3723,929,2022-08-10,15
3724,316,2025-03-13,30
3724,66,2019-05-19,70
3725,689,2021-04-19,40
